Student_ID,Gender,Lunch_Type,Test_Preparation,Study_Time_per_Week,Daily_Sleep_Duration,Math_Score,Reading_Score,Writing_Score,Internet_Access,Race/Ethnicity_group_A,Race/Ethnicity_group_B,Race/Ethnicity_group_C,Race/Ethnicity_group_D,Race/Ethnicity_group_E,Parental_Education_associate_degree,Parental_Education_bachelor_degree,Parental_Education_high_school,Parental_Education_master_degree,Parental_Education_some_college,School_Type_international,School_Type_private,School_Type_public
3103,0,0,1,17,6,71,75,83,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6016,0,1,1,14,8,56,66,72,1,0,0,0,1,0,1,0,0,0,0,0,0,1
4655,0,1,1,8,6,60,60,66,1,0,0,0,1,0,0,0,0,0,1,0,0,1
2975,1,1,0,14,8,73,82,71,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2968,0,0,0,7,5,92,63,91,1,0,1,0,0,0,0,0,1,0,0,0,0,1
5919,1,1,0,17,6,62,71,53,1,1,0,0,0,0,0,0,1,0,0,0,0,1
3366,1,1,0,9,6,69,60,75,0,0,0,0,1,0,0,0,1,0,0,0,0,1
6539,0,0,0,4,6,77,51,92,1,0,0,0,1,0,0,0,1,0,0,0,0,1
5125,1,1,1,12,7,70,66,94,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2340,0,1,0,16,6,90,88,86,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2885,1,1,0,4,7,53,66,56,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2996,0,1,1,8,9,82,82,64,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3772,0,0,1,6,8,82,63,47,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2041,0,1,0,6,7,84,70,58,1,0,1,0,0,0,0,0,0,1,0,0,1,0
149,1,1,1,11,8,84,57,58,1,0,0,1,0,0,0,0,0,0,1,0,1,0
5933,0,0,0,6,8,89,72,83,1,0,0,0,1,0,1,0,0,0,0,0,0,1
313,0,1,0,11,4,86,74,84,1,1,0,0,0,0,0,0,0,0,1,0,0,1
4922,1,0,1,10,8,100,76,97,1,0,0,0,0,1,0,0,1,0,0,0,0,1
6438,0,1,0,10,8,49,60,62,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6643,0,0,0,11,8,74,61,67,1,0,0,0,0,1,0,0,1,0,0,0,1,0
4485,1,0,1,6,8,66,100,84,1,1,0,0,0,0,0,1,0,0,0,0,1,0
3638,0,1,0,9,5,81,49,91,1,0,1,0,0,0,0,1,0,0,0,0,0,1
3278,0,1,0,20,6,89,67,67,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1477,1,1,1,9,7,42,60,69,1,0,1,0,0,0,0,1,0,0,0,0,0,1
6009,0,1,0,4,7,94,56,80,1,0,0,1,0,0,0,0,0,0,1,0,0,1
496,0,0,0,15,8,62,71,63,1,0,1,0,0,0,0,0,0,0,1,0,0,1
3154,1,1,0,15,6,42,69,54,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2873,0,1,1,9,7,81,82,82,1,0,0,1,0,0,0,0,0,0,1,0,0,1
162,0,0,1,6,6,94,72,74,1,0,0,1,0,0,0,0,1,0,0,0,1,0
3716,1,0,1,9,7,48,62,39,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4060,0,1,1,9,9,78,66,58,1,0,1,0,0,0,0,0,1,0,0,0,0,1
4218,1,1,0,15,4,54,61,75,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1881,0,1,1,17,7,77,64,71,1,0,0,1,0,0,0,0,0,1,0,0,1,0
726,0,1,1,5,5,92,84,67,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1773,0,1,0,13,5,99,71,65,1,1,0,0,0,0,0,0,0,0,1,0,0,1
4119,1,1,1,12,5,64,63,68,1,1,0,0,0,0,0,0,1,0,0,0,1,0
5605,0,1,0,9,7,56,83,67,1,0,0,0,1,0,0,1,0,0,0,0,0,1
565,0,1,0,17,8,68,67,90,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4223,1,1,0,6,10,61,62,100,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3736,1,1,0,11,7,90,64,71,1,0,0,0,0,1,1,0,0,0,0,0,1,0
6595,1,0,0,12,6,84,77,62,1,0,0,0,1,0,0,0,1,0,0,0,0,1
5048,1,1,0,9,4,65,64,86,1,0,0,1,0,0,0,0,0,0,1,0,0,1
5166,1,1,0,6,6,54,77,74,1,0,1,0,0,0,0,0,1,0,0,0,0,1
695,1,1,0,4,6,76,97,100,1,0,0,1,0,0,0,1,0,0,0,0,1,0
6310,1,1,0,7,6,60,71,61,1,0,0,0,0,1,1,0,0,0,0,0,0,1
6509,0,1,1,6,7,53,57,79,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3672,0,1,0,13,6,75,55,58,1,0,1,0,0,0,0,0,0,1,0,0,1,0
4789,1,1,1,11,7,47,85,64,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2382,1,1,1,21,6,65,71,66,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4849,1,0,1,12,6,71,59,64,1,1,0,0,0,0,0,0,1,0,0,1,0,0
6854,0,1,0,0,7,66,80,55,1,0,1,0,0,0,0,0,1,0,0,0,0,1
57,1,1,0,13,5,51,58,62,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2425,1,1,1,13,7,60,83,52,1,0,0,0,0,1,0,0,0,1,0,0,1,0
4267,0,1,0,11,6,97,86,89,1,0,1,0,0,0,0,0,1,0,0,0,0,1
960,0,0,0,9,7,82,71,66,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1067,0,1,1,9,6,77,69,67,1,0,0,0,1,0,0,1,0,0,0,0,0,1
6159,0,1,1,3,6,74,62,73,0,0,0,0,1,0,0,0,0,1,0,0,0,1
953,0,0,0,13,8,45,95,71,1,0,0,0,1,0,1,0,0,0,0,0,0,1
6777,0,1,0,6,7,58,78,56,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6433,1,0,0,12,7,95,71,81,1,1,0,0,0,0,1,0,0,0,0,0,0,1
3969,0,1,1,8,10,52,84,77,1,0,0,1,0,0,0,0,0,0,1,0,0,1
3374,0,1,1,14,7,67,65,92,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1491,0,0,0,11,7,79,77,49,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3739,1,0,0,6,7,68,58,100,1,1,0,0,0,0,0,0,1,0,0,0,0,1
6859,1,1,0,12,6,57,71,62,1,1,0,0,0,0,0,0,1,0,0,1,0,0
4755,1,1,0,8,7,79,71,64,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2970,1,1,1,11,10,78,92,90,1,0,0,0,0,1,0,0,0,0,1,0,1,0
2758,0,0,0,7,8,85,89,87,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5119,0,1,0,8,7,49,82,56,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2023,1,1,1,9,7,75,71,83,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6346,0,1,0,8,8,44,64,64,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1204,1,1,0,9,8,83,70,65,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3470,1,0,1,12,7,67,68,69,1,0,1,0,0,0,0,0,0,0,1,0,0,1
4310,0,0,1,18,6,73,73,67,1,0,0,0,1,0,0,1,0,0,0,1,0,0
23,0,1,0,21,8,34,73,94,0,0,0,0,1,0,1,0,0,0,0,0,0,1
576,1,1,1,4,6,82,100,85,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5423,1,0,0,15,7,66,51,65,1,0,0,0,1,0,0,0,0,0,1,0,0,1
4571,0,1,1,9,9,39,61,68,1,0,0,1,0,0,0,1,0,0,0,0,0,1
5067,0,1,0,8,6,93,71,92,1,0,0,0,0,1,0,0,0,0,1,0,0,1
3789,1,1,1,4,7,96,65,54,1,0,0,0,0,1,0,0,0,0,1,0,0,1
800,1,0,0,11,6,79,67,68,1,0,1,0,0,0,0,0,0,0,1,0,1,0
3411,0,1,0,13,6,70,73,71,1,0,1,0,0,0,0,0,0,0,1,0,0,1
5300,0,1,0,9,6,83,88,76,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2366,1,1,0,6,9,86,69,71,1,0,0,0,1,0,0,0,1,0,0,0,1,0
5103,0,0,0,7,5,74,58,80,1,0,0,1,0,0,0,0,1,0,0,0,1,0
295,1,1,0,9,7,31,86,51,1,0,0,0,0,1,0,0,1,0,0,0,1,0
3620,1,0,1,9,5,81,60,69,1,0,0,0,0,1,0,1,0,0,0,0,0,1
4510,0,1,1,9,7,81,75,60,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2977,0,1,1,14,4,58,86,55,1,0,0,0,0,1,0,0,1,0,0,1,0,0
6600,1,1,1,10,6,82,75,60,1,0,0,0,1,0,0,0,1,0,0,0,1,0
4612,0,1,1,10,8,78,70,62,1,1,0,0,0,0,0,1,0,0,0,0,1,0
3994,1,0,0,17,7,37,67,85,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5626,0,0,0,1,5,52,50,63,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1678,0,0,0,8,4,79,57,57,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2724,0,1,0,8,7,43,65,71,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1804,1,0,0,5,5,77,66,60,1,0,0,0,0,1,0,0,0,0,1,0,0,1
3306,0,1,0,7,6,82,68,72,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2525,1,1,0,2,8,75,77,58,1,0,1,0,0,0,1,0,0,0,0,0,0,1
214,0,1,0,11,5,43,62,97,1,0,0,0,0,1,0,0,0,1,0,0,0,1
6573,0,1,0,6,10,70,48,80,1,1,0,0,0,0,1,0,0,0,0,0,0,1
5753,1,1,0,11,5,72,66,91,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2308,0,1,1,1,5,56,66,62,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1397,1,0,0,9,7,72,64,70,0,0,0,0,1,0,0,0,1,0,0,1,0,0
748,1,1,0,13,6,67,77,72,1,1,0,0,0,0,0,1,0,0,0,0,0,1
4966,0,0,0,9,8,71,71,74,1,0,0,0,1,0,0,0,1,0,0,0,0,1
924,1,1,1,6,6,94,78,69,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4506,0,0,1,7,6,52,71,73,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2551,0,0,1,9,7,61,70,52,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1305,0,1,1,5,7,93,72,70,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1280,1,1,1,7,4,52,67,72,1,0,0,1,0,0,0,0,1,0,0,1,0,0
5194,0,1,1,8,9,52,84,54,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6038,1,1,0,11,5,74,44,69,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2539,0,1,1,9,6,69,62,67,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1074,1,0,1,13,8,70,71,70,1,0,0,1,0,0,0,1,0,0,0,0,1,0
5558,1,0,1,9,5,82,87,100,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6108,1,1,1,18,7,65,71,73,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1835,1,1,0,7,7,71,60,83,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5176,1,1,0,0,7,58,79,87,0,0,1,0,0,0,1,0,0,0,0,0,0,1
4102,0,1,0,12,5,89,71,67,1,1,0,0,0,0,1,0,0,0,0,0,0,1
1663,0,1,1,6,5,75,53,75,0,0,0,0,0,1,0,0,0,0,1,0,1,0
6374,1,1,1,1,7,59,81,73,1,0,0,0,0,1,0,1,0,0,0,0,0,1
3868,0,1,0,12,7,93,78,76,1,0,0,0,1,0,0,0,0,0,1,0,0,1
790,1,1,0,13,10,94,67,66,1,1,0,0,0,0,1,0,0,0,0,0,1,0
1022,1,1,1,12,8,39,72,67,1,0,0,0,1,0,1,0,0,0,0,0,1,0
278,1,1,0,11,7,56,77,76,1,0,0,0,0,1,0,0,1,0,0,0,1,0
5294,0,1,1,9,7,97,52,80,1,0,0,1,0,0,0,0,1,0,0,0,1,0
4082,0,0,0,5,7,60,71,77,1,0,0,0,1,0,0,0,0,0,1,0,1,0
6506,1,1,0,10,7,56,71,81,1,0,0,1,0,0,1,0,0,0,0,0,0,1
5650,0,1,0,7,6,46,83,61,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3263,1,0,0,8,6,76,74,76,1,1,0,0,0,0,0,0,1,0,0,1,0,0
5797,0,0,1,10,10,57,82,71,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1341,1,1,1,6,6,77,100,71,1,1,0,0,0,0,0,0,0,0,1,0,0,1
6194,0,1,0,9,9,65,64,71,1,0,0,0,0,1,0,0,0,1,0,0,1,0
6655,0,1,1,3,7,57,95,78,1,1,0,0,0,0,0,0,0,0,1,0,0,1
5936,0,1,0,3,6,82,80,68,1,0,1,0,0,0,0,0,0,0,1,0,0,1
5592,1,0,1,6,8,65,70,71,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3443,0,0,0,0,8,76,97,86,1,0,0,0,0,1,0,0,0,1,0,0,0,1
5257,0,0,0,9,7,79,85,75,1,0,1,0,0,0,0,0,0,0,1,0,1,0
3861,0,1,0,10,8,65,59,64,1,0,1,0,0,0,0,0,1,0,0,1,0,0
5015,1,1,0,22,7,59,63,67,1,1,0,0,0,0,0,1,0,0,0,0,0,1
4623,1,0,0,6,7,58,54,55,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1377,0,0,1,12,7,92,86,71,1,0,0,1,0,0,0,0,0,0,1,0,0,1
2361,1,1,0,11,4,79,100,53,1,0,0,1,0,0,0,1,0,0,0,0,1,0
5120,1,1,1,0,6,76,89,75,1,0,1,0,0,0,0,0,1,0,0,0,0,1
6956,1,1,1,7,9,88,65,90,1,1,0,0,0,0,0,0,1,0,0,0,1,0
6127,0,0,1,5,8,60,65,70,0,1,0,0,0,0,0,0,0,1,0,0,0,1
556,0,0,0,18,7,81,66,71,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3235,1,1,1,4,7,62,92,60,1,1,0,0,0,0,0,1,0,0,0,0,0,1
1350,1,0,0,8,8,81,93,66,1,0,0,1,0,0,0,0,1,0,0,1,0,0
4632,0,1,1,13,7,64,71,78,1,0,1,0,0,0,0,1,0,0,0,0,0,1
5651,0,1,1,10,10,84,71,58,1,0,0,0,1,0,0,0,0,0,1,0,0,1
2913,0,1,1,4,7,56,81,65,1,1,0,0,0,0,0,0,0,0,1,0,1,0
929,1,1,1,9,8,52,67,69,1,0,0,0,1,0,0,0,0,0,1,0,1,0
3148,1,1,0,18,5,61,80,59,1,0,1,0,0,0,0,0,0,0,1,0,0,1
876,0,1,1,2,9,80,63,60,0,0,0,0,0,1,0,0,1,0,0,0,0,1
154,1,1,0,9,8,95,65,73,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1158,1,0,1,8,6,47,71,62,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2864,1,1,0,16,7,77,82,71,1,0,0,0,1,0,0,0,1,0,0,0,0,1
47,0,1,1,9,5,62,80,74,1,0,0,0,1,0,0,1,0,0,0,0,1,0
3392,1,0,1,14,4,78,64,97,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5468,0,0,1,19,5,71,88,64,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2718,1,0,1,3,7,65,90,74,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4724,1,0,1,9,3,58,76,73,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1855,1,1,0,3,5,78,69,71,1,0,0,0,1,0,0,0,1,0,0,0,1,0
837,0,1,0,3,6,78,71,89,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3060,1,1,0,19,5,64,58,80,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6397,1,1,1,18,7,82,56,48,1,0,0,0,0,1,0,0,1,0,0,0,0,1
321,1,1,1,11,8,97,71,93,1,1,0,0,0,0,0,0,1,0,0,0,0,1
3659,0,1,0,8,5,93,72,51,1,1,0,0,0,0,0,1,0,0,0,0,1,0
3776,0,1,0,7,8,76,52,57,1,0,1,0,0,0,0,0,0,1,0,0,0,1
5870,1,0,0,0,5,37,79,70,1,0,1,0,0,0,0,0,1,0,0,0,0,1
5725,0,0,0,13,6,52,85,62,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2066,0,1,0,5,9,45,47,88,1,1,0,0,0,0,0,0,1,0,0,0,1,0
4663,1,1,0,0,6,59,76,54,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1230,1,1,0,13,6,68,59,52,0,1,0,0,0,0,0,0,1,0,0,0,0,1
6994,0,1,0,12,7,56,74,93,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1021,1,0,1,8,5,88,70,72,0,0,0,0,1,0,1,0,0,0,0,0,0,1
6164,1,1,1,6,7,82,74,75,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1092,0,1,0,10,7,93,67,81,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4996,0,1,0,13,7,78,78,60,1,0,0,0,1,0,0,1,0,0,0,0,0,1
5032,0,1,0,9,7,96,66,47,1,0,0,1,0,0,0,1,0,0,0,0,0,1
5705,1,1,1,10,8,76,58,72,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3352,1,1,1,8,6,81,81,39,1,0,0,0,0,1,0,0,0,0,1,0,1,0
121,0,1,0,8,6,65,77,42,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2569,1,1,0,7,6,92,100,84,1,1,0,0,0,0,0,1,0,0,0,0,0,1
2914,1,1,1,3,7,48,56,71,1,0,0,0,1,0,0,0,0,0,1,0,1,0
4274,1,1,0,8,8,85,71,71,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3198,1,1,0,9,7,67,100,63,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1360,0,0,0,5,7,61,89,71,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6040,1,1,1,12,8,78,67,57,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3340,0,1,1,14,4,66,65,73,1,1,0,0,0,0,0,1,0,0,0,0,1,0
2835,0,1,1,6,7,65,86,73,1,0,0,0,0,1,0,1,0,0,0,0,0,1
289,0,1,1,9,7,80,69,65,1,0,0,0,1,0,0,0,0,0,1,0,0,1
6520,1,0,0,6,5,67,81,66,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3323,0,1,0,1,6,76,72,100,1,0,0,0,1,0,1,0,0,0,0,1,0,0
2267,0,1,0,6,7,61,81,68,1,0,1,0,0,0,0,0,1,0,0,0,0,1
371,1,1,1,11,5,73,39,68,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1257,0,1,0,17,7,86,64,68,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1121,1,0,1,6,7,50,42,59,1,0,1,0,0,0,0,0,0,1,0,0,0,1
6805,0,0,0,10,6,80,80,53,1,0,0,1,0,0,0,1,0,0,0,0,0,1
4447,0,1,0,9,7,79,93,68,1,0,0,0,1,0,0,0,0,0,1,0,1,0
2715,0,1,1,13,5,92,50,69,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1945,0,1,1,5,6,66,71,58,1,0,0,0,0,1,0,0,1,0,0,0,1,0
466,1,1,1,12,5,54,73,71,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1180,0,0,1,0,6,73,71,71,1,0,0,1,0,0,0,0,0,0,1,0,0,1
911,1,1,0,8,8,68,75,76,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3677,1,1,1,5,8,74,77,43,1,0,0,0,0,1,0,0,0,1,0,0,0,1
4521,1,1,1,12,7,68,87,56,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3337,0,1,1,0,6,78,42,55,1,0,0,0,0,1,0,0,1,0,0,0,0,1
5949,1,1,1,9,9,71,65,75,1,0,1,0,0,0,0,0,0,0,1,0,0,1
2413,1,1,1,0,7,70,67,70,1,0,0,0,0,1,0,0,0,0,1,0,0,1
3130,1,1,0,5,7,70,66,69,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1279,1,1,1,9,7,62,44,61,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1807,1,1,0,1,8,92,70,62,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1535,0,1,0,0,5,95,85,70,1,0,1,0,0,0,0,0,1,0,0,0,0,1
4365,0,0,0,16,7,75,66,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1128,0,0,1,11,10,61,56,58,1,0,1,0,0,0,0,0,0,0,1,0,0,1
6241,0,1,1,16,7,54,33,73,1,0,0,0,0,1,0,1,0,0,0,0,0,1
4153,1,1,0,9,7,74,96,70,1,0,0,0,0,1,0,0,0,0,1,0,0,1
5519,1,0,0,2,8,66,76,54,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3614,0,1,0,6,8,63,81,74,0,0,0,0,1,0,0,1,0,0,0,0,0,1
4461,0,0,1,10,6,59,70,55,1,1,0,0,0,0,0,1,0,0,0,0,0,1
6253,1,1,1,4,7,78,77,67,1,1,0,0,0,0,1,0,0,0,0,1,0,0
118,1,0,1,5,7,71,88,74,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2328,0,1,0,12,7,50,69,64,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3135,1,1,0,3,7,70,73,73,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2546,1,0,0,16,6,65,64,85,1,0,0,0,0,1,0,0,0,0,1,0,1,0
175,1,1,1,9,7,77,61,81,1,0,0,0,0,1,0,0,1,0,0,1,0,0
746,0,1,0,9,7,74,98,72,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1355,0,1,0,0,6,60,54,96,1,0,0,0,0,1,0,0,1,0,0,0,0,1
6232,0,0,0,10,7,88,64,69,1,0,0,0,0,1,0,0,0,0,1,0,1,0
4160,0,0,0,10,5,70,77,83,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1216,1,1,1,7,7,51,100,60,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1940,0,1,1,9,7,83,50,92,1,0,0,0,0,1,0,0,1,0,0,0,1,0
5630,1,1,0,3,5,55,93,67,1,0,0,0,1,0,0,0,1,0,0,0,0,1
762,1,1,1,13,8,85,80,79,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1692,1,1,1,0,7,93,70,56,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1142,1,1,1,12,6,59,58,58,1,0,1,0,0,0,0,0,0,0,1,0,1,0
1156,0,1,1,2,4,43,66,80,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2581,0,1,0,6,8,59,67,90,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6477,1,1,0,15,8,65,74,70,1,0,0,0,0,1,0,0,0,0,1,0,0,1
4181,0,1,0,9,4,100,59,78,1,0,0,0,1,0,0,0,0,0,1,0,0,1
4491,1,1,0,7,8,55,93,61,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2560,0,0,0,9,8,72,29,100,1,0,0,1,0,0,0,0,0,0,1,0,1,0
6548,0,1,0,16,8,33,56,76,1,0,1,0,0,0,0,0,0,0,1,0,0,1
5624,0,1,1,16,8,78,54,80,1,0,0,1,0,0,0,0,0,0,1,0,1,0
4481,0,1,1,1,8,81,78,71,1,1,0,0,0,0,0,0,0,1,0,0,0,1
4616,0,1,0,8,6,52,96,64,1,0,0,1,0,0,1,0,0,0,0,1,0,0
3808,1,1,0,14,5,67,68,52,1,0,0,0,0,1,1,0,0,0,0,1,0,0
381,0,0,1,5,7,69,93,63,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1290,1,0,0,3,6,63,72,72,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1920,1,1,0,15,7,100,79,82,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5587,0,1,1,13,7,67,66,90,1,0,1,0,0,0,0,0,1,0,0,0,0,1
4373,0,1,0,10,8,79,85,64,1,0,0,0,1,0,0,0,0,0,1,0,0,1
3667,1,1,0,6,7,67,82,69,1,0,0,0,0,1,0,0,1,0,0,0,0,1
136,1,1,0,0,4,59,69,83,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3687,1,0,0,9,6,74,63,84,1,0,0,1,0,0,0,0,0,0,1,1,0,0
4554,0,0,1,5,7,63,84,77,1,0,0,0,1,0,0,0,1,0,0,0,0,1
5405,0,1,1,10,8,63,72,80,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1210,1,1,1,4,7,86,71,63,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2988,1,0,0,13,6,62,68,66,1,1,0,0,0,0,0,0,0,0,1,0,0,1
4098,0,1,0,2,7,87,74,78,1,0,0,1,0,0,0,0,0,0,1,0,0,1
3615,1,0,1,0,7,76,88,82,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5454,0,0,1,9,5,68,63,90,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1242,1,0,0,11,7,63,56,49,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3574,1,1,0,10,5,88,49,76,1,0,0,0,1,0,0,0,0,0,1,0,1,0
449,0,0,0,22,7,75,78,64,1,0,0,0,1,0,0,0,1,0,0,0,0,1
775,1,0,1,15,7,79,66,69,1,0,1,0,0,0,0,1,0,0,0,0,0,1
5473,1,1,0,11,3,74,71,83,1,0,1,0,0,0,0,0,1,0,0,0,1,0
650,0,0,1,8,8,60,70,79,1,1,0,0,0,0,0,0,1,0,0,0,0,1
6737,1,1,0,10,7,67,64,66,1,0,0,1,0,0,0,0,0,0,1,0,0,1
3586,1,0,0,8,7,56,71,80,1,0,1,0,0,0,0,0,0,1,0,1,0,0
4379,0,1,0,8,4,58,53,81,1,0,0,1,0,0,0,1,0,0,0,0,0,1
4695,0,1,1,0,6,66,71,100,1,0,0,1,0,0,0,1,0,0,0,0,0,1
5002,1,0,1,9,8,61,74,71,1,0,0,0,1,0,0,0,1,0,0,0,0,1
6168,0,1,1,14,7,100,48,72,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1988,1,0,0,12,7,67,54,52,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4495,1,1,0,10,6,92,71,63,1,1,0,0,0,0,0,0,1,0,0,0,1,0
3763,1,1,0,11,7,88,95,68,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4904,0,1,1,15,8,77,92,60,1,1,0,0,0,0,1,0,0,0,0,0,0,1
2098,0,0,1,8,7,51,73,70,1,0,0,0,1,0,1,0,0,0,0,1,0,0
739,1,0,0,9,6,68,51,42,1,0,0,1,0,0,0,0,1,0,0,0,0,1
606,0,0,1,9,7,91,91,81,1,0,1,0,0,0,0,0,0,0,1,0,0,1
6616,1,1,0,17,8,76,53,44,1,0,0,0,1,0,0,0,0,0,1,0,1,0
619,0,1,1,11,6,62,70,75,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1103,0,0,0,15,7,80,80,53,1,0,0,0,0,1,0,0,0,0,1,0,0,1
5603,1,1,1,7,7,69,54,51,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3133,1,1,0,8,8,72,71,69,1,0,1,0,0,0,0,0,0,0,1,0,0,1
2889,1,1,1,9,7,46,70,63,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1275,0,1,0,13,7,74,66,67,0,0,0,0,0,1,1,0,0,0,0,0,1,0
4021,1,1,0,8,7,82,62,59,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2719,0,1,1,11,7,100,68,94,1,0,0,0,0,1,0,0,0,0,1,0,0,1
5776,0,1,1,12,7,82,61,80,0,1,0,0,0,0,0,1,0,0,0,0,0,1
